"Type";"ScopeMGLevel";"Scope";"ScopeId";"PolicyDisplayName";"PolicyDefinitionName";"PolicyDefinitionId";"PolicyVersion";"PolicyEffect";"PolicyCategory";"UniqueAssignmentsCount";"UsedInPolicySetsCount";"UsedInPolicySet4CSV";"CreatedOn";"CreatedBy";"UpdatedOn";"UpdatedBy";"ALZ";"ALZState";"ALZLatestVer";"ALZIdentificationLevel";"ALZPolicyName"
"BuiltIn";;;;"Double encryption should be enabled on Azure Data Explorer";"ec068d99-e9c7-401f-8cef-5bdde4e6ccf1";"/providers/microsoft.authorization/policydefinitions/ec068d99-e9c7-401f-8cef-5bdde4e6ccf1";"2.0.0";"Default: Audit; Allowed: Audit,Deny,Disabled";"Azure Data Explorer";"0";"9";"[Preview]: CMMC 2.0 Level 2 (/providers/microsoft.authorization/policysetdefinitions/4e50fd13-098b-3206-61d6-d1d78205cb45), CMMC Level 3 (/providers/microsoft.authorization/policysetdefinitions/b5629c75-5c77-4422-87b9-2509e680f8de), DoD Impact Level 4 (/providers/microsoft.authorization/policysetdefinitions/8d792a84-723c-4d92-a3c3-e4ed16a2d133), DoD Impact Level 5 (/providers/microsoft.authorization/policysetdefinitions/f9a961fa-3241-4b20-adc4-bbf8ad9d7197), FedRAMP High (/providers/microsoft.authorization/policysetdefinitions/d5264498-16f4-418a-b659-fa7ef418175f), FedRAMP Moderate (/providers/microsoft.authorization/policysetdefinitions/e95f5a9f-57ad-4d03-bb0b-b1d16db93693), NIST SP 800-171 Rev. 2 (/providers/microsoft.authorization/policysetdefinitions/03055927-78bd-4236-86c0-f36125a10dc9), NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)";;;;;"False";"";"";"";""
"BuiltIn";;;;"[Deprecated]: Deploy prerequisites to audit Linux VMs that allow remote connections from accounts without passwords";"ec49586f-4939-402d-a29e-6ff502b20592";"/providers/microsoft.authorization/policydefinitions/ec49586f-4939-402d-a29e-6ff502b20592";"4.1.0-deprecated";"Fixed: deployIfNotExists";"Guest Configuration";"0";"1";"[Deprecated]: Audit VMs with insecure password security settings (/providers/microsoft.authorization/policysetdefinitions/3fa7cbf5-c0a4-4a59-85a5-cca4d996d5a6)";;;;;"False";"";"";"";""
"BuiltIn";;;;"App Service app slots should have local authentication methods disabled for FTP deployments";"ec71c0bc-6a45-4b1f-9587-80dc83e6898c";"/providers/microsoft.authorization/policydefinitions/ec71c0bc-6a45-4b1f-9587-80dc83e6898c";"1.0.2";"Default: AuditIfNotExists; Allowed: AuditIfNotExists,Disabled";"App Service";"0";"0";"";;;;;"False";"";"";"";""
"BuiltIn";;;;"[Deprecated]: Deploy prerequisites to audit Windows VMs configurations in 'Administrative Templates - Control Panel'";"ec7ac234-2af5-4729-94d2-c557c071799d";"/providers/microsoft.authorization/policydefinitions/ec7ac234-2af5-4729-94d2-c557c071799d";"3.0.0-deprecated";"Fixed: deployIfNotExists";"Guest Configuration";"0";"1";"[Deprecated]: Audit Windows VMs that do not match Azure compute security baseline settings (/providers/microsoft.authorization/policysetdefinitions/d618d658-b2d0-410e-9e2e-bfbfd04d09fa)";;;;;"False";"";"";"";""
"BuiltIn";;;;"Verify security functions";"ece8bb17-4080-5127-915f-dc7267ee8549";"/providers/microsoft.authorization/policydefinitions/ece8bb17-4080-5127-915f-dc7267ee8549";"1.1.0";"Default: Manual; Allowed: Disabled,Manual";"Regulatory Compliance";"0";"1";"PCI DSS v4 (/providers/microsoft.authorization/policysetdefinitions/c676748e-3af9-4e22-bc28-50feed564afb)";;;;;"False";"";"";"";""
"BuiltIn";;;;"Configure Event Hub namespaces to use private DNS zones";"ed66d4f5-8220-45dc-ab4a-20d1749c74e6";"/providers/microsoft.authorization/policydefinitions/ed66d4f5-8220-45dc-ab4a-20d1749c74e6";"1.0.0";"Default: DeployIfNotExists; Allowed: DeployIfNotExists,Disabled";"Event Hub";"0";"0";"";;;;;"False";"";"";"";""
"BuiltIn";;;;"Deploy Diagnostic Settings for Key Vault to Event Hub";"ed7c8c13-51e7-49d1-8a43-8490431a0da2";"/providers/microsoft.authorization/policydefinitions/ed7c8c13-51e7-49d1-8a43-8490431a0da2";"2.1.0";"Default: DeployIfNotExists; Allowed: DeployIfNotExists,Disabled";"Key Vault";"0";"0";"";;;;;"False";"";"";"";""
"BuiltIn";;;;"Monitor privileged role assignment";"ed87d27a-9abf-7c71-714c-61d881889da4";"/providers/microsoft.authorization/policydefinitions/ed87d27a-9abf-7c71-714c-61d881889da4";"1.1.0";"Default: Manual; Allowed: Disabled,Manual";"Regulatory Compliance";"0";"3";"ISO 27001:2013 (/providers/microsoft.authorization/policysetdefinitions/89c6cddc-1c73-4ac1-b19c-54d1a15a42f2), PCI DSS v4 (/providers/microsoft.authorization/policysetdefinitions/c676748e-3af9-4e22-bc28-50feed564afb), SOC 2 Type 2 (/providers/microsoft.authorization/policysetdefinitions/4054785f-702b-4a98-9215-009cbd58b141)";;;;;"False";"";"";"";""
"BuiltIn";;;;"Ensure there are no unencrypted static authenticators";"eda0cbb7-6043-05bf-645b-67411f1a59b3";"/providers/microsoft.authorization/policydefinitions/eda0cbb7-6043-05bf-645b-67411f1a59b3";"1.1.0";"Default: Manual; Allowed: Disabled,Manual";"Regulatory Compliance";"0";"1";"ISO 27001:2013 (/providers/microsoft.authorization/policysetdefinitions/89c6cddc-1c73-4ac1-b19c-54d1a15a42f2)";;;;;"False";"";"";"";""
"BuiltIn";;;;"Manage availability and capacity";"edcc36f1-511b-81e0-7125-abee29752fe7";"/providers/microsoft.authorization/policydefinitions/edcc36f1-511b-81e0-7125-abee29752fe7";"1.1.0";"Default: Manual; Allowed: Disabled,Manual";"Regulatory Compliance";"0";"0";"";;;;;"False";"";"";"";""
"BuiltIn";;;;"Deploy Diagnostic Settings for Stream Analytics to Event Hub";"edf3780c-3d70-40fe-b17e-ab72013dafca";"/providers/microsoft.authorization/policydefinitions/edf3780c-3d70-40fe-b17e-ab72013dafca";"2.0.0";"Default: DeployIfNotExists; Allowed: DeployIfNotExists,Disabled";"Monitoring";"0";"0";"";;;;;"False";"";"";"";""
"BuiltIn";;;;"Configure Azure Machine Learning workspace to use private DNS zones";"ee40564d-486e-4f68-a5ca-7a621edae0fb";"/providers/microsoft.authorization/policydefinitions/ee40564d-486e-4f68-a5ca-7a621edae0fb";"1.1.0";"Default: DeployIfNotExists; Allowed: DeployIfNotExists,Disabled";"Machine Learning";"0";"0";"";;;;;"False";"";"";"";""
"BuiltIn";;;;"Check for privacy and security compliance before establishing internal connections";"ee4bbbbb-2e52-9adb-4e3a-e641f7ac68ab";"/providers/microsoft.authorization/policydefinitions/ee4bbbbb-2e52-9adb-4e3a-e641f7ac68ab";"1.1.0";"Default: Manual; Allowed: Disabled,Manual";"Regulatory Compliance";"0";"2";"ISO 27001:2013 (/providers/microsoft.authorization/policysetdefinitions/89c6cddc-1c73-4ac1-b19c-54d1a15a42f2), PCI DSS v4 (/providers/microsoft.authorization/policysetdefinitions/c676748e-3af9-4e22-bc28-50feed564afb)";;;;;"False";"";"";"";""
"BuiltIn";;;;"Document and distribute a privacy policy";"ee67c031-57fc-53d0-0cca-96c4c04345e8";"/providers/microsoft.authorization/policydefinitions/ee67c031-57fc-53d0-0cca-96c4c04345e8";"1.1.0";"Default: Manual; Allowed: Disabled,Manual";"Regulatory Compliance";"0";"2";"ISO 27001:2013 (/providers/microsoft.authorization/policysetdefinitions/89c6cddc-1c73-4ac1-b19c-54d1a15a42f2), SOC 2 Type 2 (/providers/microsoft.authorization/policysetdefinitions/4054785f-702b-4a98-9215-009cbd58b141)";;;;;"False";"";"";"";""
"BuiltIn";;;;"API Management APIs should use only encrypted protocols";"ee7495e7-3ba7-40b6-bfee-c29e22cc75d4";"/providers/microsoft.authorization/policydefinitions/ee7495e7-3ba7-40b6-bfee-c29e22cc75d4";"2.0.2";"Default: Audit; Allowed: Audit,Deny,Disabled";"API Management";"0";"0";"";;;;;"False";"";"";"";""
"BuiltIn";;;;"Azure Cognitive Search services should disable public network access";"ee980b6d-0eca-4501-8d54-f6290fd512c3";"/providers/microsoft.authorization/policydefinitions/ee980b6d-0eca-4501-8d54-f6290fd512c3";"1.0.0";"Default: Audit; Allowed: Audit,Deny,Disabled";"Search";"0";"8";"[Preview]: CMMC 2.0 Level 2 (/providers/microsoft.authorization/policysetdefinitions/4e50fd13-098b-3206-61d6-d1d78205cb45), DoD Impact Level 4 (/providers/microsoft.authorization/policysetdefinitions/8d792a84-723c-4d92-a3c3-e4ed16a2d133), DoD Impact Level 5 (/providers/microsoft.authorization/policysetdefinitions/f9a961fa-3241-4b20-adc4-bbf8ad9d7197), FedRAMP High (/providers/microsoft.authorization/policysetdefinitions/d5264498-16f4-418a-b659-fa7ef418175f), FedRAMP Moderate (/providers/microsoft.authorization/policysetdefinitions/e95f5a9f-57ad-4d03-bb0b-b1d16db93693), NIST SP 800-171 Rev. 2 (/providers/microsoft.authorization/policysetdefinitions/03055927-78bd-4236-86c0-f36125a10dc9), NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)";;;;;"False";"";"";"";""
"BuiltIn";;;;"Windows machines should meet requirements for 'Security Options - Accounts'";"ee984370-154a-4ee8-9726-19d900e56fc0";"/providers/microsoft.authorization/policydefinitions/ee984370-154a-4ee8-9726-19d900e56fc0";"2.0.0";"Default: AuditIfNotExists; Allowed: AuditIfNotExists,Disabled";"Guest Configuration";"0";"1";"[Preview]: Windows machines should meet requirements for the Azure compute security baseline (/providers/microsoft.authorization/policysetdefinitions/be7a78aa-3e10-4153-a5fd-8c6506dbc821)";;;;;"False";"";"";"";""
"BuiltIn";;;;"Vulnerability assessment should be enabled on your SQL servers";"ef2a8f2a-b3d9-49cd-a8a8-9a3aaaf647d9";"/providers/microsoft.authorization/policydefinitions/ef2a8f2a-b3d9-49cd-a8a8-9a3aaaf647d9";"3.0.0";"Default: AuditIfNotExists; Allowed: AuditIfNotExists,Disabled";"SQL";"0";"13";"[Deprecated]: Azure Security Benchmark v1 (/providers/microsoft.authorization/policysetdefinitions/42a694ed-f65e-42b2-aa9e-8052e9740a92), [Deprecated]: Azure Security Benchmark v2 (/providers/microsoft.authorization/policysetdefinitions/bb522ac1-bc39-4957-b194-429bcd3bcb0b), [Preview]: CMMC 2.0 Level 2 (/providers/microsoft.authorization/policysetdefinitions/4e50fd13-098b-3206-61d6-d1d78205cb45), CIS Microsoft Azure Foundations Benchmark v1.3.0 (/providers/microsoft.authorization/policysetdefinitions/612b5213-9160-4969-8578-1518bd2a000c), CMMC Level 3 (/providers/microsoft.authorization/policysetdefinitions/b5629c75-5c77-4422-87b9-2509e680f8de), DoD Impact Level 4 (/providers/microsoft.authorization/policysetdefinitions/8d792a84-723c-4d92-a3c3-e4ed16a2d133), DoD Impact Level 5 (/providers/microsoft.authorization/policysetdefinitions/f9a961fa-3241-4b20-adc4-bbf8ad9d7197), FedRAMP High (/providers/microsoft.authorization/policysetdefinitions/d5264498-16f4-418a-b659-fa7ef418175f), FedRAMP Moderate (/providers/microsoft.authorization/policysetdefinitions/e95f5a9f-57ad-4d03-bb0b-b1d16db93693), NIST SP 800-171 Rev. 2 (/providers/microsoft.authorization/policysetdefinitions/03055927-78bd-4236-86c0-f36125a10dc9), NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f), SOC 2 Type 2 (/providers/microsoft.authorization/policysetdefinitions/4054785f-702b-4a98-9215-009cbd58b141)";;;;;"False";"";"";"";""
"BuiltIn";;;;"Configure private endpoints to Azure SignalR Service";"ef45854f-b33f-49a3-8041-9057e915d88f";"/providers/microsoft.authorization/policydefinitions/ef45854f-b33f-49a3-8041-9057e915d88f";"1.0.0";"Default: DeployIfNotExists; Allowed: DeployIfNotExists,Disabled";"SignalR";"0";"0";"";;;;;"False";"";"";"";""
"BuiltIn";;;;"Define information security roles and responsibilities";"ef5a7059-6651-73b1-18b3-75b1b79c1565";"/providers/microsoft.authorization/policydefinitions/ef5a7059-6651-73b1-18b3-75b1b79c1565";"1.1.0";"Default: Manual; Allowed: Disabled,Manual";"Regulatory Compliance";"0";"1";"ISO 27001:2013 (/providers/microsoft.authorization/policysetdefinitions/89c6cddc-1c73-4ac1-b19c-54d1a15a42f2)";;;;;"False";"";"";"";""
"BuiltIn";;;;"API Management services should use a virtual network";"ef619a2c-cc4d-4d03-b2ba-8c94a834d85b";"/providers/microsoft.authorization/policydefinitions/ef619a2c-cc4d-4d03-b2ba-8c94a834d85b";"1.0.2";"Default: Audit; Allowed: Audit,Deny,Disabled";"API Management";"0";"10";"[Deprecated]: Azure Security Benchmark v2 (/providers/microsoft.authorization/policysetdefinitions/bb522ac1-bc39-4957-b194-429bcd3bcb0b), [Preview]: CMMC 2.0 Level 2 (/providers/microsoft.authorization/policysetdefinitions/4e50fd13-098b-3206-61d6-d1d78205cb45), DoD Impact Level 4 (/providers/microsoft.authorization/policysetdefinitions/8d792a84-723c-4d92-a3c3-e4ed16a2d133), DoD Impact Level 5 (/providers/microsoft.authorization/policysetdefinitions/f9a961fa-3241-4b20-adc4-bbf8ad9d7197), FedRAMP High (/providers/microsoft.authorization/policysetdefinitions/d5264498-16f4-418a-b659-fa7ef418175f), FedRAMP Moderate (/providers/microsoft.authorization/policysetdefinitions/e95f5a9f-57ad-4d03-bb0b-b1d16db93693), Microsoft cloud security benchmark (/providers/microsoft.authorization/policysetdefinitions/1f3afdf9-d0c9-4c3d-847f-89da613e70a8), NIST SP 800-171 Rev. 2 (/providers/microsoft.authorization/policysetdefinitions/03055927-78bd-4236-86c0-f36125a10dc9), NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)";;;;;"False";"";"";"";""
"BuiltIn";;;;"Review file and folder activity";"ef718fe4-7ceb-9ddf-3198-0ee8f6fe9cba";"/providers/microsoft.authorization/policydefinitions/ef718fe4-7ceb-9ddf-3198-0ee8f6fe9cba";"1.1.0";"Default: Manual; Allowed: Disabled,Manual";"Regulatory Compliance";"0";"2";"ISO 27001:2013 (/providers/microsoft.authorization/policysetdefinitions/89c6cddc-1c73-4ac1-b19c-54d1a15a42f2), PCI DSS v4 (/providers/microsoft.authorization/policysetdefinitions/c676748e-3af9-4e22-bc28-50feed564afb)";;;;;"False";"";"";"";""
"BuiltIn";;;;"Deploy Diagnostic Settings for Event Hub to Event Hub";"ef7b61ef-b8e4-4c91-8e78-6946c6b0023f";"/providers/microsoft.authorization/policydefinitions/ef7b61ef-b8e4-4c91-8e78-6946c6b0023f";"2.1.0";"Default: DeployIfNotExists; Allowed: DeployIfNotExists,Disabled";"Monitoring";"0";"0";"";;;;;"False";"";"";"";""
"BuiltIn";;;;"The Log Analytics extension should be installed on Virtual Machine Scale Sets";"efbde977-ba53-4479-b8e9-10b957924fbf";"/providers/microsoft.authorization/policydefinitions/efbde977-ba53-4479-b8e9-10b957924fbf";"1.0.1";"Default: AuditIfNotExists; Allowed: AuditIfNotExists,Disabled";"Monitoring";"0";"4";"[Deprecated]: Azure Security Benchmark v1 (/providers/microsoft.authorization/policysetdefinitions/42a694ed-f65e-42b2-aa9e-8052e9740a92), [Preview]: CMMC 2.0 Level 2 (/providers/microsoft.authorization/policysetdefinitions/4e50fd13-098b-3206-61d6-d1d78205cb45), CMMC Level 3 (/providers/microsoft.authorization/policysetdefinitions/b5629c75-5c77-4422-87b9-2509e680f8de), NIST SP 800-171 Rev. 2 (/providers/microsoft.authorization/policysetdefinitions/03055927-78bd-4236-86c0-f36125a10dc9)";;;;;"False";"";"";"";""
"BuiltIn";;;;"Retain security policies and procedures";"efef28d0-3226-966a-a1e8-70e89c1b30bc";"/providers/microsoft.authorization/policydefinitions/efef28d0-3226-966a-a1e8-70e89c1b30bc";"1.1.0";"Default: Manual; Allowed: Disabled,Manual";"Regulatory Compliance";"0";"2";"ISO 27001:2013 (/providers/microsoft.authorization/policysetdefinitions/89c6cddc-1c73-4ac1-b19c-54d1a15a42f2), PCI DSS v4 (/providers/microsoft.authorization/policysetdefinitions/c676748e-3af9-4e22-bc28-50feed564afb)";;;;;"False";"";"";"";""
"BuiltIn";;;;"Distribute policies and procedures";"eff6e4a5-3efe-94dd-2ed1-25d56a019a82";"/providers/microsoft.authorization/policydefinitions/eff6e4a5-3efe-94dd-2ed1-25d56a019a82";"1.1.0";"Default: Manual; Allowed: Disabled,Manual";"Regulatory Compliance";"0";"1";"ISO 27001:2013 (/providers/microsoft.authorization/policysetdefinitions/89c6cddc-1c73-4ac1-b19c-54d1a15a42f2)";;;;;"False";"";"";"";""
"BuiltIn";;;;"[Deprecated]: Ensure that Register with Azure Active Directory is enabled on Function App";"f0473e7a-a1ba-4e86-afb2-e829e11b01d8";"/providers/microsoft.authorization/policydefinitions/f0473e7a-a1ba-4e86-afb2-e829e11b01d8";"1.0.0-deprecated";"Default: AuditIfNotExists; Allowed: AuditIfNotExists,Disabled";"App Service";"0";"0";"";;;;;"False";"";"";"";""
"BuiltIn";;;;"[Deprecated]: Deploy prerequisites to audit Windows VMs that have the specified applications installed";"f0633351-c7b2-41ff-9981-508fc08553c2";"/providers/microsoft.authorization/policydefinitions/f0633351-c7b2-41ff-9981-508fc08553c2";"3.0.0-deprecated";"Fixed: deployIfNotExists";"Guest Configuration";"0";"1";"[Deprecated]: Audit Windows VMs that have the specified applications installed (/providers/microsoft.authorization/policysetdefinitions/d7fff7ea-9d47-4952-b854-b7da261e48f2)";;;;;"False";"";"";"";""
"BuiltIn";;;;"Kubernetes cluster pods and containers should only run with approved user and group IDs";"f06ddb64-5fa3-4b77-b166-acb36f7f6042";"/providers/microsoft.authorization/policydefinitions/f06ddb64-5fa3-4b77-b166-acb36f7f6042";"7.1.0";"Default: Audit; Allowed: audit,Audit,deny,Deny,disabled,Disabled";"Kubernetes";"0";"11";"[Preview]: CMMC 2.0 Level 2 (/providers/microsoft.authorization/policysetdefinitions/4e50fd13-098b-3206-61d6-d1d78205cb45), DoD Impact Level 4 (/providers/microsoft.authorization/policysetdefinitions/8d792a84-723c-4d92-a3c3-e4ed16a2d133), DoD Impact Level 5 (/providers/microsoft.authorization/policysetdefinitions/f9a961fa-3241-4b20-adc4-bbf8ad9d7197), FedRAMP High (/providers/microsoft.authorization/policysetdefinitions/d5264498-16f4-418a-b659-fa7ef418175f), FedRAMP Moderate (/providers/microsoft.authorization/policysetdefinitions/e95f5a9f-57ad-4d03-bb0b-b1d16db93693), Kubernetes cluster pod security restricted standards for Linux-based workloads (/providers/microsoft.authorization/policysetdefinitions/42b8ef37-b724-4e24-bbc8-7a7708edfe00), Microsoft cloud security benchmark (/providers/microsoft.authorization/policysetdefinitions/1f3afdf9-d0c9-4c3d-847f-89da613e70a8), NIST SP 800-171 Rev. 2 (/providers/microsoft.authorization/policysetdefinitions/03055927-78bd-4236-86c0-f36125a10dc9), NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f), SOC 2 Type 2 (/providers/microsoft.authorization/policysetdefinitions/4054785f-702b-4a98-9215-009cbd58b141)";;;;;"False";"";"";"";""
"BuiltIn";;;;"Queue Storage should use customer-managed key for encryption";"f0e5abd0-2554-4736-b7c0-4ffef23475ef";"/providers/microsoft.authorization/policydefinitions/f0e5abd0-2554-4736-b7c0-4ffef23475ef";"1.0.0";"Default: Audit; Allowed: Audit,Deny,Disabled";"Storage";"0";"0";"";;;;;"False";"";"";"";""
"BuiltIn";;;;"App Service apps should use the latest TLS version";"f0e6e85b-9b9f-4a4b-b67b-f730d42f1b0b";"/providers/microsoft.authorization/policydefinitions/f0e6e85b-9b9f-4a4b-b67b-f730d42f1b0b";"2.0.1";"Default: AuditIfNotExists; Allowed: AuditIfNotExists,Disabled";"App Service";"0";"14";"[Deprecated]: Azure Security Benchmark v1 (/providers/microsoft.authorization/policysetdefinitions/42a694ed-f65e-42b2-aa9e-8052e9740a92), [Deprecated]: Azure Security Benchmark v2 (/providers/microsoft.authorization/policysetdefinitions/bb522ac1-bc39-4957-b194-429bcd3bcb0b), [Preview]: CMMC 2.0 Level 2 (/providers/microsoft.authorization/policysetdefinitions/4e50fd13-098b-3206-61d6-d1d78205cb45), CIS Microsoft Azure Foundations Benchmark v1.1.0 (/providers/microsoft.authorization/policysetdefinitions/1a5bb27d-173f-493e-9568-eb56638dde4d), CIS Microsoft Azure Foundations Benchmark v1.3.0 (/providers/microsoft.authorization/policysetdefinitions/612b5213-9160-4969-8578-1518bd2a000c), CMMC Level 3 (/providers/microsoft.authorization/policysetdefinitions/b5629c75-5c77-4422-87b9-2509e680f8de), DoD Impact Level 4 (/providers/microsoft.authorization/policysetdefinitions/8d792a84-723c-4d92-a3c3-e4ed16a2d133), DoD Impact Level 5 (/providers/microsoft.authorization/policysetdefinitions/f9a961fa-3241-4b20-adc4-bbf8ad9d7197), FedRAMP High (/providers/microsoft.authorization/policysetdefinitions/d5264498-16f4-418a-b659-fa7ef418175f), FedRAMP Moderate (/providers/microsoft.authorization/policysetdefinitions/e95f5a9f-57ad-4d03-bb0b-b1d16db93693), Microsoft cloud security benchmark (/providers/microsoft.authorization/policysetdefinitions/1f3afdf9-d0c9-4c3d-847f-89da613e70a8), NIST SP 800-171 Rev. 2 (/providers/microsoft.authorization/policysetdefinitions/03055927-78bd-4236-86c0-f36125a10dc9), NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)";;;;;"False";"";"";"";""
